MachineKey,DateKey,AlarmSeverityKey,MTTR_Conservador,MTTR_Amplo,MTBF_Conservador,MTBF_Amplo
1,20180104,1,,0.0,,0.05
1,20180104,1,,0.05,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.35
1,20180104,1,,0.35,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.05
1,20180104,1,,0.05,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.06666666666666667
1,20180104,1,,0.06666666666666667,,0.16666666666666666
1,20180104,1,,0.16666666666666666,,0.43333333333333335
1,20180104,1,,0.43333333333333335,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.11666666666666667
1,20180104,1,,0.11666666666666667,,0.11666666666666667
1,20180104,1,,0.11666666666666667,,0.1
1,20180104,1,,0.1,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,1.4333333333333333
1,20180104,1,,1.4333333333333333,,0.08333333333333333
1,20180104,1,,0.08333333333333333,,0.18333333333333332
1,20180104,1,,0.18333333333333332,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.0
1,20180104,1,,0.0,,0.1
1,20180104,1,,0.1,,0.05
1,20180104,1,,0.05,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.0
1,20180104,1,,0.0,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.13333333333333333
1,20180104,1,,0.13333333333333333,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.016666666666666666
1,20180104,1,,0.016666666666666666,,0.03333333333333333
1,20180104,1,,0.03333333333333333,,0.06666666666666667
1,20180104,1,,0.06666666666666667,,0.05
1,20180104,1,,0.05,,0.13333333333333333
1,20180104,1,,0.13333333333333333,,28.716666666666665
1,20180106,1,,28.716666666666665,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,4.816666666666666
1,20180106,1,,4.816666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.16666666666666666
1,20180106,1,,0.16666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.3
1,20180106,1,,0.3,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.0
1,20180106,1,,0.0,,0.05
1,20180106,1,,0.05,,0.16666666666666666
1,20180106,1,,0.16666666666666666,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.1
1,20180106,1,,0.1,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,2.216666666666667
1,20180106,1,,2.216666666666667,,0.05
1,20180106,1,,0.05,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,1.7333333333333334
1,20180106,1,,1.7333333333333334,,1.1833333333333333
1,20180106,1,,1.1833333333333333,,0.05
1,20180106,1,,0.05,,0.1
1,20180106,1,,0.1,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.0
1,20180106,1,,0.0,,0.2
1,20180106,1,,0.2,,0.31666666666666665
1,20180106,1,,0.31666666666666665,,0.25
1,20180106,1,,0.25,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.11666666666666667
1,20180106,1,,0.11666666666666667,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.15
1,20180106,1,,0.15,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.05
1,20180106,1,,0.05,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.16666666666666666
1,20180106,1,,0.16666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,0.2
1,20180106,1,,0.2,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.16666666666666666
1,20180106,1,,0.16666666666666666,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.35
1,20180106,1,,0.35,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,0.05
1,20180106,1,,0.05,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.16666666666666666
1,20180106,1,,0.16666666666666666,,0.31666666666666665
1,20180106,1,,0.31666666666666665,,0.08333333333333333
1,20180106,1,,0.08333333333333333,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.05
1,20180106,1,,0.05,,0.0
1,20180106,1,,0.0,,0.0
1,20180106,1,,0.0,,0.36666666666666664
1,20180106,1,,0.36666666666666664,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.8
1,20180106,1,,0.8,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.05
1,20180106,1,,0.05,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,1.45
1,20180106,1,,1.45,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.13333333333333333
1,20180106,1,,0.13333333333333333,,0.05
1,20180106,1,,0.05,,0.0
1,20180106,1,,0.0,,0.05
1,20180106,1,,0.05,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.0
1,20180106,1,,0.0,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.11666666666666667
1,20180106,1,,0.11666666666666667,,0.0
1,20180106,1,,0.0,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.18333333333333332
1,20180106,1,,0.18333333333333332,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.15
1,20180106,1,,0.15,,0.13333333333333333
1,20180106,1,,0.13333333333333333,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.016666666666666666
1,20180106,1,,0.016666666666666666,,1.7333333333333334
1,20180106,1,,1.7333333333333334,,0.6333333333333333
1,20180106,1,,0.6333333333333333,,0.06666666666666667
1,20180106,1,,0.06666666666666667,,0.03333333333333333
1,20180106,1,,0.03333333333333333,,4.75
1,20180107,1,,4.75,,0.5833333333333334
1,20180107,1,,0.5833333333333334,,0.016666666666666666
1,20180107,1,,0.016666666666666666,,0.05
1,20180107,1,,0.05,,16.533333333333335
1,20180107,1,,16.533333333333335,,0.016666666666666666
1,20180107,1,,0.016666666666666666,,1.0833333333333333
1,20180107,1,,1.0833333333333333,,0.016666666666666666
1,20180107,1,,0.016666666666666666,,0.05
1,20180107,1,,0.05,,0.05
1,20180107,1,,0.05,,0.03333333333333333
1,20180107,1,,0.03333333333333333,,2.1666666666666665
1,20180108,1,,2.1666666666666665,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.0
1,20180108,1,,0.0,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.23333333333333334
1,20180108,1,,0.23333333333333334,,0.03333333333333333
1,20180108,1,,0.03333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,6.283333333333333
1,20180108,1,,6.283333333333333,,0.7333333333333333
1,20180108,1,,0.7333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.16666666666666666
1,20180108,1,,0.16666666666666666,,0.06666666666666667
1,20180108,1,,0.06666666666666667,,0.21666666666666667
1,20180108,1,,0.21666666666666667,,0.11666666666666667
1,20180108,1,,0.11666666666666667,,0.03333333333333333
1,20180108,1,,0.03333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.15
1,20180108,1,,0.15,,3.7333333333333334
1,20180108,1,,3.7333333333333334,,0.03333333333333333
1,20180108,1,,0.03333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.95
1,20180108,1,,0.95,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,1.6333333333333333
1,20180108,1,,1.6333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.2
1,20180108,1,,0.2,,0.75
1,20180108,1,,0.75,,0.8333333333333334
1,20180108,1,,0.8333333333333334,,0.11666666666666667
1,20180108,1,,0.11666666666666667,,0.6166666666666667
1,20180108,1,,0.6166666666666667,,0.1
1,20180108,1,,0.1,,0.05
1,20180108,1,,0.05,,4.35
1,20180108,1,,4.35,,0.0
1,20180108,1,,0.0,,0.06666666666666667
1,20180108,1,,0.06666666666666667,,0.06666666666666667
1,20180108,1,,0.06666666666666667,,0.06666666666666667
1,20180108,1,,0.06666666666666667,,0.16666666666666666
1,20180108,1,,0.16666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.3333333333333333
1,20180108,1,,0.3333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.13333333333333333
1,20180108,1,,0.13333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.03333333333333333
1,20180108,1,,0.03333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.4166666666666667
1,20180108,1,,0.4166666666666667,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.05
1,20180108,1,,0.05,,0.08333333333333333
1,20180108,1,,0.08333333333333333,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.16666666666666666
1,20180108,1,,0.16666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,0.016666666666666666
1,20180108,1,,0.016666666666666666,,8.1
1,20180109,1,,8.1,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,7.65
1,20180109,1,,7.65,,7.766666666666667
1,20180109,1,,7.766666666666667,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.18333333333333332
1,20180109,1,,0.18333333333333332,,0.0
1,20180109,1,,0.0,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.0
1,20180109,1,,0.0,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.06666666666666667
1,20180109,1,,0.06666666666666667,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,0.016666666666666666
1,20180109,1,,0.016666666666666666,,0.03333333333333333
1,20180109,1,,0.03333333333333333,,0.05
1,20180109,1,,0.05,,0.38333333333333336
1,20180110,1,,0.38333333333333336,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.0
1,20180110,1,,0.0,,0.06666666666666667
1,20180110,1,,0.06666666666666667,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.0
1,20180110,1,,0.0,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.08333333333333333
1,20180110,1,,0.08333333333333333,,0.21666666666666667
1,20180110,1,,0.21666666666666667,,0.45
1,20180110,1,,0.45,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.05
1,20180110,1,,0.05,,1.0666666666666667
1,20180110,1,,1.0666666666666667,,0.05
1,20180110,1,,0.05,,0.0
1,20180110,1,,0.0,,0.05
1,20180110,1,,0.05,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,1.15
1,20180110,1,,1.15,,0.15
1,20180110,1,,0.15,,0.9
1,20180110,1,,0.9,,0.0
1,20180110,1,,0.0,,1.25
1,20180110,1,,1.25,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.9833333333333333
1,20180110,1,,0.9833333333333333,,0.0
1,20180110,1,,0.0,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.7
1,20180110,1,,0.7,,0.3
1,20180110,1,,0.3,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.48333333333333334
1,20180110,1,,0.48333333333333334,,0.4166666666666667
1,20180110,1,,0.4166666666666667,,0.18333333333333332
1,20180110,1,,0.18333333333333332,,0.08333333333333333
1,20180110,1,,0.08333333333333333,,0.11666666666666667
1,20180110,1,,0.11666666666666667,,0.0
1,20180110,1,,0.0,,0.26666666666666666
1,20180110,1,,0.26666666666666666,,0.05
1,20180110,1,,0.05,,0.05
1,20180110,1,,0.05,,5.116666666666666
1,20180110,1,,5.116666666666666,,0.13333333333333333
1,20180110,1,,0.13333333333333333,,3.0166666666666666
1,20180110,1,,3.0166666666666666,,0.08333333333333333
1,20180110,1,,0.08333333333333333,,0.05
1,20180110,1,,0.05,,0.1
1,20180110,1,,0.1,,0.85
1,20180110,1,,0.85,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.1
1,20180110,1,,0.1,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.03333333333333333
1,20180110,1,,0.03333333333333333,,0.05
1,20180110,1,,0.05,,0.0
1,20180110,1,,0.0,,0.4
1,20180110,1,,0.4,,3.5833333333333335
1,20180110,1,,3.5833333333333335,,0.21666666666666667
1,20180110,1,,0.21666666666666667,,0.3
1,20180110,1,,0.3,,0.016666666666666666
1,20180110,1,,0.016666666666666666,,0.43333333333333335
1,20180111,1,,0.43333333333333335,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.13333333333333333
1,20180111,1,,0.13333333333333333,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.06666666666666667
1,20180111,1,,0.06666666666666667,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.05
1,20180111,1,,0.05,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.2
1,20180111,1,,0.2,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.0
1,20180111,1,,0.0,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.23333333333333334
1,20180111,1,,0.23333333333333334,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.05
1,20180111,1,,0.05,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.05
1,20180111,1,,0.05,,0.5333333333333333
1,20180111,1,,0.5333333333333333,,0.0
1,20180111,1,,0.0,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,4.583333333333333
1,20180111,1,,4.583333333333333,,0.05
1,20180111,1,,0.05,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.16666666666666666
1,20180111,1,,0.16666666666666666,,0.6666666666666666
1,20180111,1,,0.6666666666666666,,0.9166666666666666
1,20180111,1,,0.9166666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.05
1,20180111,1,,0.05,,0.06666666666666667
1,20180111,1,,0.06666666666666667,,0.13333333333333333
1,20180111,1,,0.13333333333333333,,0.0
1,20180111,1,,0.0,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.55
1,20180111,1,,0.55,,0.2833333333333333
1,20180111,1,,0.2833333333333333,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.06666666666666667
1,20180111,1,,0.06666666666666667,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.0
1,20180111,1,,0.0,,0.1
1,20180111,1,,0.1,,0.0
1,20180111,1,,0.0,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.36666666666666664
1,20180111,1,,0.36666666666666664,,0.11666666666666667
1,20180111,1,,0.11666666666666667,,1.3833333333333333
1,20180111,1,,1.3833333333333333,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.16666666666666666
1,20180111,1,,0.16666666666666666,,0.15
1,20180111,1,,0.15,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,0.06666666666666667
1,20180111,1,,0.06666666666666667,,0.03333333333333333
1,20180111,1,,0.03333333333333333,,0.0
1,20180111,1,,0.0,,0.016666666666666666
1,20180111,1,,0.016666666666666666,,3.1333333333333333
1,20180111,1,,3.1333333333333333,,1.9833333333333334
1,20180111,1,,1.9833333333333334,,1.1333333333333333
1,20180111,1,,1.1333333333333333,,15.616666666666667
1,20180112,1,,15.616666666666667,3.966666666666667,3.966666666666667
1,20180112,1,3.3833333333333333,3.3833333333333333,,485.55
1,20180201,1,,485.55,,2.65
1,20180202,1,,2.65,,2.283333333333333
1,20180202,1,,2.283333333333333,,5.7
1,20180202,1,,5.7,,5.116666666666666
1,20180202,1,,5.116666666666666,,0.3
1,20180202,1,,0.3,,0.13333333333333333
1,20180202,1,,0.13333333333333333,,0.08333333333333333
1,20180202,1,,0.08333333333333333,,0.08333333333333333
1,20180202,1,,0.08333333333333333,,0.03333333333333333
1,20180202,1,,0.03333333333333333,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.06666666666666667
1,20180202,1,,0.06666666666666667,,0.1
1,20180202,1,,0.1,,0.06666666666666667
1,20180202,1,,0.06666666666666667,,0.1
1,20180202,1,,0.1,,0.2
1,20180202,1,,0.2,,0.11666666666666667
1,20180202,1,,0.11666666666666667,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.0
1,20180202,1,,0.0,,0.15
1,20180202,1,,0.15,,0.03333333333333333
1,20180202,1,,0.03333333333333333,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.16666666666666666
1,20180202,1,,0.16666666666666666,,0.18333333333333332
1,20180202,1,,0.18333333333333332,,0.05
1,20180202,1,,0.05,,0.85
1,20180202,1,,0.85,,0.0
1,20180202,1,,0.0,,0.38333333333333336
1,20180202,1,,0.38333333333333336,,0.03333333333333333
1,20180202,1,,0.03333333333333333,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.08333333333333333
1,20180202,1,,0.08333333333333333,,0.7666666666666667
1,20180202,1,,0.7666666666666667,,0.016666666666666666
1,20180202,1,,0.016666666666666666,,0.016666666666666666
